date,day_label,day_th,is_weekend,menu_price,sheet,service_no,pax,pax_raw,guest_type,queue_start_hhmm,queue_end_hhmm,queue_start_min,queue_end_min,wait_min,queue_data_available,meal_start_hhmm,meal_end_hhmm,meal_start_min,meal_end_min,duration_min,duration_min_clean,duration_valid,duration_censored,table_raw,table_units,n_units,seats_held,zone,has_queue,has_meal,is_walkaway,is_waited,is_direct,pax_over_capacity,dq_flags
2026-03-18,พุธ 18/3,พุธ,False,159,183,34,2.0,2.0,In house,,,,,,False,09:11,10:11,551.0,611.0,60.0,60.0,True,False,1A,1A,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,35,4.0,4.0,Walk in,,,,,,False,09:12,10:08,552.0,608.0,56.0,56.0,True,False,9,9A|9B|9C,3,6,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-18,พุธ 18/3,พุธ,False,159,183,36,2.0,2.0,Walk in,,,,,,False,09:13,10:05,553.0,605.0,52.0,52.0,True,False,3,3_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-18,พุธ 18/3,พุธ,False,159,183,37,2.0,2.0,Walk in,,,,,,False,09:20,09:54,560.0,594.0,34.0,34.0,True,False,4B/5A,4B|5A,2,4,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ06_SEPARATOR
2026-03-18,พุธ 18/3,พุธ,False,159,183,38,2.0,2.0,Walk in,,,,,,False,09:22,10:15,562.0,615.0,53.0,53.0,True,False,15,15,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,39,1.0,1.0,Walk in,,,,,,False,09:37,10:46,577.0,646.0,69.0,69.0,True,False,4A,4A,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,40,1.0,1.0,Walk in,,,,,,False,09:47,12:10,587.0,730.0,143.0,143.0,True,False,6B,6B,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,41,1.0,1.0,Walk in,,,,,,False,09:48,10:45,588.0,645.0,57.0,57.0,True,False,6A,6A,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,42,4.0,4.0,Walk in,,,,,,False,09:49,11:41,589.0,701.0,112.0,112.0,True,False,2,2A|2B,2,4,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-18,พุธ 18/3,พุธ,False,159,183,43,2.0,2.0,Walk in,,,,,,False,09:56,10:45,596.0,645.0,49.0,49.0,True,False,16,16,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ03_TABLE16_NOT_IN_APPENDIX
2026-03-18,พุธ 18/3,พุธ,False,159,183,44,2.0,2.0,In house,,,,,,False,09:58,10:17,598.0,617.0,19.0,19.0,True,False,7B,7B,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,45,2.0,2.0,In house,,,,,,False,09:59,10:28,599.0,628.0,29.0,29.0,True,False,14,14,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,46,2.0,2.0,In house,,,,,,False,10:03,10:49,603.0,649.0,46.0,46.0,True,False,1B,1B,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,47,3.0,3.0,In house,,,,,,False,10:05,11:02,605.0,662.0,57.0,57.0,True,False,4B/5A,4B|5A,2,4,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ06_SEPARATOR
2026-03-18,พุธ 18/3,พุธ,False,159,183,48,2.0,2.0,In house,,,,,,False,10:10,10:52,610.0,652.0,42.0,42.0,True,False,11A,11A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,49,2.0,2.0,Walk in,,,,,,False,10:16,11:02,616.0,662.0,46.0,46.0,True,False,8A,8A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,50,1.0,1.0,Walk in,,,,,,False,10:19,11:30,619.0,690.0,71.0,71.0,True,False,1A,1A,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,51,4.0,4.0,Walk in,,,,,,False,10:28,12:15,628.0,735.0,107.0,107.0,True,False,9,9A|9B|9C,3,6,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-18,พุธ 18/3,พุธ,False,159,183,52,1.0,1.0,In house,,,,,,False,10:30,11:28,630.0,688.0,58.0,58.0,True,False,14,14,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,53,1.0,1.0,In house,,,,,,False,10:30,11:13,630.0,673.0,43.0,43.0,True,False,8C,8C,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,54,2.0,2.0,Walk in,,,,,,False,10:36,11:50,636.0,710.0,74.0,74.0,True,False,7B,7B,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,55,1.0,1.0,In house,,,,,,False,10:38,11:58,638.0,718.0,80.0,80.0,True,False,10B,10B,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,56,2.0,2.0,Walk in,,,,,,False,10:34,11:24,634.0,684.0,50.0,50.0,True,False,15,15,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,57,2.0,2.0,In house,,,,,,False,10:35,11:12,635.0,672.0,37.0,37.0,True,False,3,3_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO
2026-03-18,พุธ 18/3,พุธ,False,159,183,58,1.0,1.0,Walk in,,,,,,False,10:39,13:30,639.0,810.0,171.0,171.0,True,True,1B,1B,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ11_DURATION_CENSORED
2026-03-18,พุธ 18/3,พุธ,False,159,183,59,3.0,3.0,Walk in,,,,,,False,10:41,11:40,641.0,700.0,59.0,59.0,True,False,12/13,12|13,2,8,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ06_SEPARATOR
2026-03-18,พุธ 18/3,พุธ,False,159,183,60,2.0,2.0,Walk in,,,,,,False,10:54,11:58,654.0,718.0,64.0,64.0,True,False,16,16,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ03_TABLE16_NOT_IN_APPENDIX
2026-03-18,พุธ 18/3,พุธ,False,159,183,61,1.0,1.0,Walk in,,,,,,False,10:56,11:39,656.0,699.0,43.0,43.0,True,False,4A,4A,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,62,1.0,1.0,In house,,,,,,False,11:53,11:28,713.0,688.0,-25.0,,False,False,5B,5B,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ09_MEALEND_BEFORE_START
2026-03-18,พุธ 18/3,พุธ,False,159,183,63,2.0,2.0,In house,,,,,,False,11:00,11:59,660.0,719.0,59.0,59.0,True,False,7A,7A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,64,1.0,1.0,Walk in,,,,,,False,11:08,11:44,668.0,704.0,36.0,36.0,True,False,8A,8A,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,65,3.0,3.0,In house,,,,,,False,11:10,12:14,670.0,734.0,64.0,64.0,True,False,11A/11B,11A|11B,2,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ06_SEPARATOR
2026-03-18,พุธ 18/3,พุธ,False,159,183,66,2.0,2.0,In house,,,,,,False,11:28,11:51,688.0,711.0,23.0,23.0,True,False,15,15,1,4,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,67,1.0,1.0,In house,,,,,,False,11:29,12:14,689.0,734.0,45.0,45.0,True,False,7C,7C,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,68,1.0,1.0,Walk in,,,,,,False,11:39,13:30,699.0,810.0,111.0,111.0,True,True,4,4_?,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY|DQ04_BARE_TABLE_NO|DQ11_DURATION_CENSORED
2026-03-18,พุธ 18/3,พุธ,False,159,183,69,1.0,1.0,In house,,,,,,False,11:40,11:54,700.0,714.0,14.0,14.0,True,False,8B,8B,1,2,Outdoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
2026-03-18,พุธ 18/3,พุธ,False,159,183,70,1.0,1.0,In house,,,,,,False,11:43,12:20,703.0,740.0,37.0,37.0,True,False,5A,5A,1,2,Indoor,False,True,False,False,True,False,DQ01_NO_QUEUE_DATA_THIS_DAY
